Time_ms,LFA_AccX,LFA_AccY,LFA_AccZ,LFA_GyrX,LFA_GyrY,LFA_GyrZ,LFA_QuatW,LFA_QuatX,LFA_QuatY,LFA_QuatZ,RFA_AccX,RFA_AccY,RFA_AccZ,RFA_GyrX,RFA_GyrY,RFA_GyrZ,RFA_QuatW,RFA_QuatX,RFA_QuatY,RFA_QuatZ,LA_AccX,LA_AccY,LA_AccZ,LA_GyrX,LA_GyrY,LA_GyrZ,LA_QuatW,LA_QuatX,LA_QuatY,LA_QuatZ,RA_AccX,RA_AccY,RA_AccZ,RA_GyrX,RA_GyrY,RA_GyrZ,RA_QuatW,RA_QuatX,RA_QuatY,RA_QuatZ,W_AccX,W_AccY,W_AccZ,W_GyrX,W_GyrY,W_GyrZ,W_QuatW,W_QuatX,W_QuatY,W_QuatZ
27466.67,2.4543862342834473,-9.435269355773926,1.6750508546829224,0.24044561386108398,0.27946656942367554,1.6716063022613525,0.25275665521621704,-0.039928678423166275,-0.6430026292800903,0.7218500971794128,-1.6510754823684692,-9.475674629211426,0.9693673849105835,-12.291236877441406,-9.784521102905273,3.948745012283325,0.32780322432518005,-0.3829275071620941,-0.5505667924880981,0.6654245853424072,-0.9400978684425354,-9.896129608154297,0.09989073872566223,1.6581213474273682,0.19440677762031555,-0.9727446436882019,0.1892460286617279,-0.1339535266160965,0.6850742101669312,-0.6905960440635681,-0.22986847162246704,-9.493400573730469,1.61719810962677,-8.897701263427734,0.840910017490387,2.1566474437713623,0.3829580247402191,-0.31783536076545715,-0.5574194192886353,0.6645411849021912,-0.6566757559776306,-9.6483154296875,1.0658994913101196,-6.603711128234863,-4.980352401733398,0.08215916156768799,0.7084068059921265,-0.6190284490585327,0.247796431183815,-0.23149389028549194
27483.33,2.4635088443756104,-9.474162101745605,1.6054069995880127,0.6154540777206421,0.27845489978790283,1.6283339262008667,0.2528454661369324,-0.040174104273319244,-0.6429410576820374,0.7218602895736694,-1.7243468761444092,-9.569479942321777,1.0095784664154053,-13.004630088806152,-9.700830459594727,4.4955902099609375,0.3262021839618683,-0.382865846157074,-0.5519295930862427,0.6651179194450378,-0.9459320902824402,-9.851040840148926,0.10704070329666138,1.6664966344833374,0.38015007972717285,-0.8642492890357971,0.1891447901725769,-0.1338987499475479,0.6850236654281616,-0.6906844973564148,-0.07979974895715714,-9.541820526123047,1.6794766187667847,-9.501301765441895,-1.2693400382995605,2.411071300506592,0.3821106553077698,-0.3183022141456604,-0.5583407878875732,0.6640317440032959,-0.5855959057807922,-9.826404571533203,0.8756890296936035,-2.858351707458496,-2.3215863704681396,0.2356816828250885,0.7081668376922607,-0.6194389462471008,0.24774716794490814,-0.23118245601654053
27500.00,2.4320497512817383,-9.452963829040527,1.5754696130752563,0.7029598355293274,0.35425567626953125,1.3740510940551758,0.25296860933303833,-0.04040074720978737,-0.6428687572479248,0.7218688130378723,-1.8174983263015747,-9.63819408416748,1.1020652055740356,-13.28961181640625,-11.013498306274414,5.498777389526367,0.3243810534477234,-0.3827694356441498,-0.5533234477043152,0.6649056673049927,-0.9576760530471802,-9.8129301071167,0.1349869668483734,1.6159627437591553,-0.053351253271102905,-0.42713016271591187,0.18912991881370544,-0.13384558260440826,0.6849748492240906,-0.6907473206520081,0.09741834551095963,-9.629376411437988,1.6946591138839722,-9.81302261352539,-2.4581797122955322,2.8488056659698486,0.3811089098453522,-0.31870636343955994,-0.5593369603157043,0.6635749936103821,-0.649768590927124,-9.77145004272461,0.9737878441810608,1.5999807119369507,1.4862217903137207,0.2430197149515152,0.7081911563873291,-0.6192617416381836,0.24794135987758636,-0.23137447237968445
27516.67,2.3834497928619385,-9.411815643310547,1.6287717819213867,0.7628422975540161,-0.34428590536117554,0.9826632738113403,0.2530677318572998,-0.04051511734724045,-0.6428182721138,0.7218725681304932,-1.7149012088775635,-9.79651927947998,1.1638737916946411,-13.449542045593262,-13.046384811401367,6.639774799346924,0.32227495312690735,-0.3825739920139313,-0.5547616481781006,0.6648442149162292,-0.8708027601242065,-9.769551277160645,0.1292133927345276,1.5774668455123901,-0.2528229355812073,-0.33993175625801086,0.1891423612833023,-0.13380412757396698,0.6849262714385986,-0.6908001899719238,0.14022018015384674,-9.747937202453613,1.645255208015442,-9.669950485229492,-1.2611569166183472,3.5089728832244873,0.3801470100879669,-0.3192712664604187,-0.5602208375930786,0.6631096005439758,-0.8047912120819092,-9.723703384399414,1.2045903205871582,2.0772478580474854,0.5456721782684326,0.5823495984077454,0.7083035707473755,-0.6190545558929443,0.2480534017086029,-0.2314644157886505
27533.33,2.357884168624878,-9.388394355773926,1.6540013551712036,0.871376097202301,-2.452224016189575,0.9505833983421326,0.25297361612319946,-0.04040103778243065,-0.6428343057632446,0.7218976616859436,-1.659529447555542,-9.796767234802246,1.2400968074798584,-12.988334655761719,-13.368966102600098,7.79280948638916,0.32005465030670166,-0.3824160695075989,-0.5561020970344543,0.664887547492981,-0.8391439914703369,-9.790985107421875,0.13387909531593323,1.268552303314209,-0.5946628451347351,-0.17908401787281036,0.18919925391674042,-0.1337897777557373,0.6849023103713989,-0.6908111572265625,0.14520755410194397,-9.793802261352539,1.6859582662582397,-9.515146255493164,-0.7587251663208008,3.6147663593292236,0.37922218441963196,-0.3198837637901306,-0.5610558390617371,0.6626377105712891,-0.9418289065361023,-9.709534645080566,1.2034143209457397,-0.09739229828119278,-2.727445363998413,0.29652464389801025,0.7083290815353394,-0.6191921830177307,0.24787481129169464,-0.23120957612991333
27550.00,2.4374022483825684,-9.369483947753906,1.6828265190124512,1.3233251571655273,-3.7132914066314697,0.8340328335762024,0.2527766525745392,-0.040127284824848175,-0.6428499221801758,0.7219679355621338,-1.551818609237671,-9.778159141540527,1.4342217445373535,-11.929630279541016,-13.06969165802002,7.9657063484191895,0.31789878010749817,-0.38224950432777405,-0.5573126673698425,0.6650040745735168,-0.8575348258018494,-9.865727424621582,0.12208132445812225,0.879546582698822,-1.4191356897354126,0.0663561001420021,0.1893557608127594,-0.13384494185447693,0.6848995685577393,-0.6907603740692139,0.1731419861316681,-9.767900466918945,1.6570121049880981,-9.323908805847168,1.2395844459533691,3.069446086883545,0.3785211145877838,-0.3206329643726349,-0.5617865324020386,0.6620571613311768,-0.8165012001991272,-9.558455467224121,1.1091729402542114,-3.553954601287842,-5.812444686889648,0.26176825165748596,0.7081518173217773,-0.6197895407676697,0.2474941611289978,-0.230558842420578
27566.67,2.4695558547973633,-9.447803497314453,1.6421459913253784,1.7738138437271118,-3.846182346343994,0.8225582242012024,0.2525706887245178,-0.039821501821279526,-0.6428229808807373,0.7220810651779175,-1.4005082845687866,-9.717686653137207,1.7008296251296997,-10.689228057861328,-11.000639915466309,7.9417572021484375,0.31598034501075745,-0.3822213113307953,-0.5583053231239319,0.6651018261909485,-0.8583823442459106,-9.854217529296875,0.20900079607963562,0.43780431151390076,-2.459228992462158,0.2810545861721039,0.18962854146957397,-0.13399505615234375,0.6849166750907898,-0.6906394362449646,0.10365385562181473,-9.754847526550293,1.7197846174240112,-8.361063003540039,3.1509714126586914,2.653085947036743,0.378060519695282,-0.3214784860610962,-0.5623376369476318,0.66144198179245,-0.6816399693489075,-9.710230827331543,0.9346571564674377,-6.433374404907227,-6.866382122039795,0.2787622809410095,0.7077534198760986,-0.6207181215286255,0.24710024893283844,-0.22970464825630188
27583.33,2.5224111080169678,-9.44155502319336,1.6334888935089111,2.0648765563964844,-4.2499918937683105,0.9899628162384033,0.2523113191127777,-0.03947870060801506,-0.6427791118621826,0.7222295999526978,-1.4348222017288208,-9.687263488769531,1.953593373298645,-9.562997817993164,-10.501933097839355,7.237919330596924,0.31423211097717285,-0.3821302056312561,-0.5592023134231567,0.6652290225028992,-0.8341880440711975,-9.813239097595215,0.28169921040534973,0.5650482177734375,-2.5186502933502197,0.5303301215171814,0.18993553519248962,-0.1341235637664795,0.6849240064620972,-0.6905227303504944,-0.16362906992435455,-9.689433097839355,1.8806304931640625,-7.082309722900391,2.9843218326568604,2.7903952598571777,0.37763240933418274,-0.32224810123443604,-0.562767744064331,0.6609460711479187,-0.600771963596344,-9.835003852844238,0.8330739736557007,-2.2333121299743652,-5.747400283813477,-0.23212790489196777,0.707676351070404,-0.6211950778961182,0.24663414061069489,-0.22915387153625488
27600.00,2.5212574005126953,-9.347867965698242,1.655413031578064,1.8712701797485352,-3.789565324783325,0.8447132110595703,0.25210949778556824,-0.039178118109703064,-0.6427395343780518,0.7223517298698425,-1.2522141933441162,-9.849990844726562,2.181950092315674,-7.293451309204102,-8.970355033874512,6.438352108001709,0.31281161308288574,-0.382016658782959,-0.5598514676094055,0.6654178500175476,-0.7651294469833374,-9.799072265625,0.310397744178772,0.963120698928833,-2.462674140930176,0.5846034288406372,0.19024859368801117,-0.13422837853431702,0.6848942637443542,-0.6904457807540894,-0.27678921818733215,-9.698254585266113,1.9872417449951172,-5.226438045501709,0.13052873313426971,2.669541358947754,0.3770690858364105,-0.3226313292980194,-0.5631811022758484,0.6607288122177124,-0.6094084978103638,-9.734184265136719,0.9097182750701904,2.687598466873169,-1.2248634099960327,-0.3502665162086487,0.7078770399093628,-0.6210182905197144,0.24645936489105225,-0.22920119762420654
27616.67,2.5222408771514893,-9.297821998596191,1.7137864828109741,1.4981701374053955,-3.9287960529327393,1.019443154335022,0.251873642206192,-0.03889261558651924,-0.6427430510520935,0.7224462628364563,-1.3030531406402588,-10.022849082946777,2.211444616317749,-4.055964469909668,-8.031288146972656,4.96885871887207,0.3117898106575012,-0.38172516226768494,-0.5602239966392517,0.6657509803771973,-0.7299045324325562,-9.82692813873291,0.2726856768131256,1.1858488321304321,-1.8793063163757324,0.3487873375415802,0.19048526883125305,-0.1342930644750595,0.6848534345626831,-0.6904084086418152,-0.11614038050174713,-9.845786094665527,2.082894802093506,-3.171121835708618,-4.556641101837158,2.2670254707336426,0.37625694274902344,-0.3224184811115265,-0.5636717081069946,0.6608772873878479,-0.720623254776001,-9.713027954101562,1.1088237762451172,3.14762806892395,-1.808935523033142,-0.16101425886154175,0.708146333694458,-0.6208068132400513,0.24622605741024017,-0.22919249534606934
27633.33,2.56604266166687,-9.314602851867676,1.8267269134521484,1.414954423904419,-3.890197992324829,1.0854854583740234,0.2516336143016815,-0.038619887083768845,-0.6427537202835083,0.7225351929664612,-1.342886209487915,-10.03706169128418,1.8566259145736694,-0.2845187783241272,-9.260197639465332,2.99014949798584,0.3110693097114563,-0.38098081946372986,-0.5603952407836914,0.6663699746131897,-0.7346031665802002,-9.846183776855469,0.23021341860294342,1.9088695049285889,-0.6430195569992065,-0.09086104482412338,0.19056537747383118,-0.13425388932228088,0.6847661137580872,-0.6904804706573486,0.2865791618824005,-9.993237495422363,2.0891640186309814,-0.4872048795223236,-6.591609001159668,1.443474531173706,0.3754828870296478,-0.32179537415504456,-0.5640530586242676,0.6612957715988159,-0.7921921610832214,-9.710517883300781,1.1325762271881104,1.2544782161712646,-3.7503912448883057,-0.1767916977405548,0.7083135843276978,-0.620855450630188,0.2458547055721283,-0.22894254326820374
27650.00,2.5907442569732666,-9.31362533569336,1.8834576606750488,1.7974932193756104,-4.0923848152160645,1.230159044265747,0.25136202573776245,-0.03832594305276871,-0.6427302956581116,0.7226659059524536,-1.351894736289978,-9.918532371520996,1.4403084516525269,1.5640977621078491,-9.974267959594727,1.9030691385269165,0.3104984164237976,-0.37999361753463745,-0.5604782700538635,0.6671297550201416,-0.6971173882484436,-9.82509994506836,0.3152863383293152,2.407818078994751,-0.5559108853340149,-0.03644687309861183,0.19065380096435547,-0.13418856263160706,0.684631884098053,-0.6906018257141113,0.496319979429245,-10.01816177368164,2.0538384914398193,2.5306692123413086,-5.171652317047119,0.055893316864967346,0.3750998377799988,-0.3210291266441345,-0.5641307234764099,0.6618191003799438,-0.8757519721984863,-9.748440742492676,1.0709248781204224,0.6802541017532349,-4.917791843414307,0.066868357360363,0.7084788084030151,-0.6209932565689087,0.24540379643440247,-0.22854119539260864
27666.67,2.630833148956299,-9.298880577087402,1.8671987056732178,2.334463596343994,-4.324013710021973,1.3328914642333984,0.25106099247932434,-0.03799770772457123,-0.6426584124565125,0.7228519320487976,-1.327227234840393,-9.787190437316895,1.3040428161621094,1.9186798334121704,-8.928910255432129,2.077542543411255,0.31001538038253784,-0.3791048526763916,-0.5604687929153442,0.6678676009178162,-0.7825580835342407,-9.840011596679688,0.3758538067340851,2.238274574279785,-1.796500325202942,-0.363956481218338,0.19083064794540405,-0.1342863142490387,0.6844736337661743,-0.6906908750534058,0.33274081349372864,-9.822127342224121,1.8209723234176636,4.023557186126709,-2.172520875930786,-0.8881076574325562,0.37512338161468506,-0.3203917145729065,-0.5639446377754211,0.6622730493545532,-0.8516846299171448,-9.659295082092285,1.1126691102981567,2.565810441970825,-7.012221336364746,0.2460164576768875,0.7088941931724548,-0.6209993362426758,0.24469104409217834,-0.22799986600875854
27683.33,2.697979211807251,-9.331806182861328,1.796486258506775,2.490201234817505,-3.273866653442383,1.4269795417785645,0.2508489191532135,-0.03778275102376938,-0.6425312161445618,0.7230498790740967,-1.3649259805679321,-9.646769523620605,1.19930100440979,2.4452898502349854,-6.642988204956055,2.4665868282318115,0.3097098469734192,-0.37844517827033997,-0.5602824687957764,0.6685392260551453,-0.8513879179954529,-9.827410697937012,0.35273677110671997,1.9211124181747437,-3.7493789196014404,-0.39458924531936646,0.19119326770305634,-0.1345927119255066,0.684292197227478,-0.6907108426094055,0.0605643056333065,-9.621014595031738,1.5397231578826904,3.717562198638916,-0.5234981179237366,-1.4469640254974365,0.375321626663208,-0.3198833465576172,-0.5637237429618835,0.6625943779945374,-0.6381948590278625,-9.55738353729248,1.2378208637237549,-4.5483551025390625,-6.999695301055908,1.6479021310806274,0.7087125778198242,-0.6216881275177002,0.24434112012386322,-0.22706088423728943
27700.00,2.6812193393707275,-9.316507339477539,1.7474267482757568,2.4448795318603516,-2.2758421897888184,1.297059178352356,0.2507428526878357,-0.037661705166101456,-0.6423730254173279,0.7232335209846497,-1.5510189533233643,-9.648838996887207,1.028910756111145,2.5116775035858154,-4.195629596710205,3.073171615600586,0.30936095118522644,-0.37791216373443604,-0.5600518584251404,0.6691953539848328,-0.7235537171363831,-9.823800086975098,0.298458069562912,2.25219464302063,-3.5153555870056152,-0.09743069857358932,0.19156822562217712,-0.13483616709709167,0.6840897798538208,-0.6907599568367004,-0.13474908471107483,-9.632744789123535,1.4113446474075317,3.8179891109466553,-2.128671407699585,-2.0812110900878906,0.37545377016067505,-0.3191624581813812,-0.5636101961135864,0.6629638075828552,-0.5838348269462585,-9.726435661315918,1.1873832941055298,-8.549739837646484,-4.843107223510742,2.327061891555786,0.7081131935119629,-0.6226925849914551,0.2444075345993042,-0.22610533237457275
27716.67,2.64231014251709,-9.295209884643555,1.7302436828613281,2.077657461166382,-2.2711167335510254,0.988157331943512,0.25066787004470825,-0.03752562031149864,-0.6422548890113831,0.7233714461326599,-1.6002378463745117,-9.63839054107666,0.8521518707275391,2.4927241802215576,-3.2562832832336426,2.8758387565612793,0.30910634994506836,-0.3774552345275879,-0.5597907304763794,0.6697889566421509,-0.5489910840988159,-9.82066822052002,0.2511936128139496,2.3500869274139404,-1.287102222442627,0.14798377454280853,0.1917496770620346,-0.13483025133609772,0.6839439868927002,-0.690855085849762,-0.1799599528312683,-9.687332153320312,1.4965541362762451,3.683253765106201,-5.506641387939453,-2.8336100578308105,0.3753749132156372,-0.3180614411830902,-0.5637283325195312,0.6634368896484375,-0.6611872315406799,-9.781484603881836,0.973849356174469,-6.603263854980469,-4.646811485290527,1.6955678462982178,0.7076612710952759,-0.623511552810669,0.2443714588880539,-0.22530034184455872
27733.33,2.6162023544311523,-9.282437324523926,1.7384096384048462,1.5932188034057617,-2.1868505477905273,0.9017143249511719,0.2506082057952881,-0.037409089505672455,-0.6421849131584167,0.7234601378440857,-1.651219129562378,-9.634010314941406,0.7553963661193848,1.8571194410324097,-2.74985671043396,2.1616673469543457,0.30892959237098694,-0.3770202398300171,-0.5596063137054443,0.6702696084976196,-0.5972882509231567,-9.813350677490234,0.23752355575561523,1.654702067375183,1.409947156906128,-0.16532999277114868,0.19161619246006012,-0.1346023678779602,0.6839373707771301,-0.6909431219100952,-0.1770179569721222,-9.709449768066406,1.5079636573791504,2.9211230278015137,-7.558770656585693,-2.003695011138916,0.3750118613243103,-0.3168717920780182,-0.5639925599098206,0.6639868021011353,-0.6669636964797974,-9.830142974853516,0.7496753334999084,-2.310342788696289,-6.9273905754089355,0.9098848104476929,0.7076531648635864,-0.623990535736084,0.24388854205608368,-0.22452190518379211
27750.00,2.5952718257904053,-9.304756164550781,1.6966687440872192,1.3846033811569214,-1.1501127481460571,1.1050151586532593,0.2506226599216461,-0.0374281145632267,-0.6420982480049133,0.7235311269760132,-1.668656826019287,-9.599630355834961,0.7159654498100281,1.2316763401031494,-1.9504070281982422,1.638201117515564,0.3088313043117523,-0.3766465485095978,-0.5594769716262817,0.6706328392028809,-0.7858167886734009,-9.824305534362793,0.25008803606033325,1.0193150043487549,2.3290975093841553,-0.3962540924549103,0.19135572016239166,-0.13432295620441437,0.6840155720710754,-0.6909921169281006,-0.02800651267170906,-9.683472633361816,1.4924628734588623,1.6717346906661987,-6.140466690063477,-0.8357681632041931,0.3745940029621124,-0.31598275899887085,-0.5642452836036682,0.6644313335418701,-0.6807834506034851,-9.766637802124023,0.8181735873222351,2.807504177093506,-3.4060916900634766,0.6855431199073792,0.7079765796661377,-0.6238351464271545,0.2435808628797531,-0.2242680788040161
27766.67,2.557644844055176,-9.296728134155273,1.6471984386444092,1.4156585931777954,-1.2123899459838867,1.4455616474151611,0.25059518218040466,-0.0374707393348217,-0.6420085430145264,0.7236179709434509,-1.6953096389770508,-9.542840003967285,0.7440106868743896,0.17383979260921478,-0.958311915397644,1.7328718900680542,0.3089345097541809,-0.37658238410949707,-0.5592949390411377,0.6707730293273926,-0.8380191922187805,-9.829438209533691,0.29665541648864746,1.1390289068222046,1.349629282951355,-0.2125726193189621,0.1912142038345337,-0.13412104547023773,0.6840579509735107,-0.6910286545753479,0.12536707520484924,-9.671419143676758,1.457646131515503,1.380377173423767,-0.23301152884960175,-0.5226911902427673,0.3746170997619629,-0.3157062232494354,-0.5641895532608032,0.6645971536636353,-0.7983614206314087,-9.58576774597168,1.0645347833633423,3.2728359699249268,-1.6295441389083862,0.8264130353927612,0.7082839012145996,-0.623569130897522,0.24345269799232483,-0.224176287651062
27783.33,2.59775972366333,-9.282563209533691,1.6365586519241333,1.235268473625183,-1.3517100811004639,1.889775276184082,0.2505083680152893,-0.03754815086722374,-0.6419403553009033,0.7237046360969543,-1.6647000312805176,-9.48091983795166,0.8055754899978638,-0.6533799767494202,-0.04379772022366524,2.4139649868011475,0.30881962180137634,-0.3765495717525482,-0.5592169761657715,0.6709093451499939,-0.8174728155136108,-9.817723274230957,0.30555087327957153,1.0657635927200317,0.2987913191318512,-0.11375880241394043,0.19118501245975494,-0.13401620090007782,0.6840804219245911,-0.6910347938537598,0.02454407885670662,-9.56806468963623,1.4350160360336304,1.4544365406036377,0.87920081615448,-0.5381101369857788,0.37473616003990173,-0.3155316114425659,-0.564067006111145,0.6647169589996338,-0.7486242055892944,-9.577804565429688,1.1857666969299316,-3.069951057434082,-5.242856025695801,1.2277766466140747,0.7081566452980042,-0.6240596771240234,0.24319572746753693,-0.22349104285240173
27800.00,2.5787932872772217,-9.313155174255371,1.637853980064392,0.6741325855255127,-0.593036413192749,1.7855572700500488,0.2504992187023163,-0.037715278565883636,-0.6419042348861694,0.7237311005592346,-1.676754117012024,-9.515127182006836,0.787451982498169,-1.2346984148025513,0.9487136006355286,2.930572748184204,0.3088834285736084,-0.3768327236175537,-0.5590214133262634,0.6708840727806091,-0.8480729460716248,-9.822509765625,0.2668739855289459,0.8091115951538086,-0.44212645292282104,-0.21947522461414337,0.19121280312538147,-0.13400235772132874,0.6841062307357788,-0.69100421667099,-0.03656366467475891,-9.528417587280273,1.4421263933181763,0.5585681200027466,0.8340455889701843,-0.3764554262161255,0.3747949004173279,-0.3154149651527405,-0.5640259981155396,0.6647739410400391,-0.769953727722168,-9.679677963256836,1.0624762773513794,-7.551010608673096,-7.213371276855469,0.9643760919570923,0.7076826095581055,-0.6250840425491333,0.24285736680030823,-0.22249549627304077
